brise-fer,0
brise-glace,20
brise-jet,7
brise-lame,14
brise-vent,0
brisent,149
briser,1628
brisera,41
briserai,27
briseraient,20
briserais,7
briserait,88
briseras,0
briserez,0
briseriez,0
briserons,7
briseront,34
brises,596
briseur,54
briseurs,41
briseuse,7
brisez,20
brisions,20
brisis,0
brisons,20
brisque,0
bristol,135
bristols,20
brisure,74
brisures,20
brisat,27
briserent,54
brisee,1148
brisees,628
britannique,4885
britanniques,3358
british,108
brivadois,14
brivadoise,7
brize,47
brievement,622
brievete,135
broc,351
brocante,135
brocantes,7
brocanteur,358
brocanteurs,250
brocanteuse,318
brocantees,7
brocard,41
brocardaient,7
brocardait,7
brocarde,0
brocarder,7
brocardions,7
brocards,61
brocart,291
brocarts,108
brocatelle,7
brochage,14
brochages,7
brochaient,14
brochant,34
broche,479
brocher,14
broches,183
brochet,318
brochets,81
brochette,176
brochettes,128
brocheur,27
brocheurs,7
brochoirs,7
brochure,176
brochures,223
brochee,34
brochees,7
brocoli,0
brocolis,7
brocs,101
broda,14
brodaient,27
brodais,14
brodait,88
brodant,41
brode,770
brodent,20
brodequin,61
brodequins,351
broder,182
brodera,7
broderai,7
broderie,236
broderies,385
brodes,534
brodeuse,27
brodeuses,20
brodez,0
brodee,378
brodees,216
broie,74
broiement,14
broiements,7
broient,34
broiera,7
broierai,0
broieras,7
broies,0
broker,7
brol,0
brome,14
bromure,41
bromures,7
broncha,250
bronchai,14
bronchaient,27
bronchais,7
bronchait,114
bronchant,7
bronche,345
bronchent,20
broncher,426
bronchera,14
broncherai,7
broncherais,0
broncherait,14
broncherons,7
broncheront,0
bronches,223
bronchez,7
bronchioles,14
bronchique,0
bronchiques,7
bronchite,209
bronchites,27
bronchitique,7
bronchitiques,7
broncho,0
broncho-pneumonie,41
broncho-pneumopathie,7
bronchons,7
bronchoscope,0
bronchoscopie,0
bronchat,7
broncherent,14
brontosaure,7
brontosaures,0
bronzage,155
bronzages,7
bronzaient,7
bronzait,34
bronzant,7
bronzante,14
bronzants,0
bronze,2405
bronzent,0
bronzer,189
bronzes,223
bronzette,7
bronzettes,7
bronzier,7
bronzions,7
bronzee,243
bronzees,142
brook,0
brooks,0
broquarts,7
broque,68
broques,7
broquettes,7
broquille,68
broquilles,47
brossa,114
brossage,14
brossaient,14
brossais,20
brossait,142
brossant,41
brosse,1925
brossent,14
brosser,223
brossera,0
brosserai,0
brosseras,14
brosserez,0
brosses,419
brosseur,7
brosseurs,14
brossez,0
brossier,7
brossee,34
brossees,14
brou,74
brouet,74
brouets,7
brouetta,7
brouettait,7
brouette,514
brouetter,7
brouettes,162
brouettee,14
brouettees,14
brouhaha,939
brouhahas,27
brouilla,81
brouillade,7
brouillage,74
brouillages,20
brouillaient,149
brouillait,392
brouillamini,27
brouillant,95
brouillard,3453
brouillardeuse,7
brouillardeux,20
brouillards,236
brouillassait,7
brouillasse,27
brouille,1000
brouillent,135
brouiller,432
brouilleraient,0
brouillerait,7
brouillerons,7
brouilles,372
brouilleur,0
brouilleurs,0
brouillez,0
brouillon,413
brouillonne,54
brouillonnes,14
brouillons,217
brouillat,20
brouillerent,41
brouillee,230
brouillees,135
brouis,7
brouit,7
broum,74
broussaille,264
broussailles,453
broussailleuse,41
broussailleuses,20
broussailleux,135
broussait,7
broussard,14
brousse,1088
brousses,14
brout,81
brouta,7
broutage,0
broutaient,88
broutait,47
broutant,74
broutantes,7
broutard,14
broute,94
broutent,34
brouter,216
brouterai,7
brouteraient,7
broutes,14
brouteur,0
brouteurs,14
brouteuse,14
brouteuses,14
broutez,0
broutille,61
broutilles,122
brouterent,7
broutee,7
brown sugar,7
browning,14
brownings,7
broya,20
broyage,7
broyages,7
broyaient,41
broyais,27
broyait,128
broyant,108
broyer,189
broyeur,20
broyeurs,21
broyeuse,41
broyez,0
broyerent,7
broye,162
broyee,155
broyees,28
broyes,81
brrr,182
bru,284
bruant,7
bruants,7
brucellose,7
brugeois,21
brugeoise,14
brugeoises,7
bruges,7
brugnon,20
brugnons,7
bruinait,54
bruinasse,7
bruine,297
bruiner,7
bruines,7
bruire,142
bruissa,7
bruissaient,74
bruissait,142
bruissant,189
bruissante,209
bruissantes,68
bruissants,54
bruisse,21
bruissement,696
bruissements,128
bruissent,47
bruit,22473
bruita,0
bruitage,47
bruitages,7
bruiter,7
bruiteur,20
bruiteuse,0
bruits,5831
brumaille,7
brumaire,27
brumassait,7
brume,3588
brument,47
brumes,669
brumeuse,209
brumeuses,61
brumeux,419
brumisateur,0
brun,2878
brunch,0
brunches,7
brunchs,7
brune,3176
brunes,1196
brunet,7
brunette,54
brunettes,7
bruni,142
brunie,101
brunies,102
brunir,74
brunirent,7
brunis,47
brunissage,0
brunissaient,7
brunissent,20
brunissoir,7
brunissures,7
brunit,34
bruns,1250
brunatre,351
brunatres,169
brus,41
brushing,34
brusqua,20
brusquai,7
brusquait,7
brusquant,7
brusque,2791
brusquement,11142
brusquent,7
brusquer,202
brusquerai,0
brusqueraient,0
brusquerie,426
brusqueries,7
brusques,858
brusquette,7
brusquez,20
brusquons,0
brusquat,7
brusquee,14
brut,405
brutal,1547
brutale,1419
brutalement,2311
brutales,324
brutalisaient,0
brutalisait,0
brutalisant,7
brutalise,40
brutaliser,41
brutaliserai,0
brutaliserait,7
brutalisez,0
brutalisee,14
brutalisees,0
brutalises,7
brutalite,993
brutalites,122
brutaux,243
brute,1122
brutes,548
bruts,81
bruxellois,47
bruxelloise,7
bruyamment,1054
bruyant,480
bruyante,561
bruyantes,182
bruyants,459
bruyere,412
bruyeres,189
breche,770
breche-dents,7
breches,189
breme,54
bremes,95
breve,2109
breves,973
brechet,54
brehaigne,14
brehaignes,14
bresil,7
bresilien,230
bresilienne,223
bresiliennes,68
bresiliens,155
bresils,14
breviaire,169
breles,7
brula,277
brulage,20
brulai,27
brulaient,703
brulais,128
brulait,1872
brulant,2115
brulante,1074
brulantes,473
brulants,514
brulasse,7
brulassent,7
brule,3716
brule-gueule,41
brulent,473
bruler,2115
brulera,47
brulerai,41
bruleraient,20
brulerais,20
brulerait,108
bruleras,7
brulerez,0
brulerons,20
bruleront,41
brules,778
bruleur,14
bruleurs,20
bruleuse,0
brulez,61
bruliez,0
brulions,7
brulis,34
bruloirs,7
brulons,27
brulot,74
brulots,61
brulure,919
brulures,331
brulat,41
brulerent,54
brulee,1033
brulees,540
bu,4223
bua,0
buanderie,155
buanderies,14
bubble gum,0
bubble-gum,7
bubon,14
bubonique,7
bubons,20
buccal,14
buccale,7
buccales,7
buccaux,7
buccin,14
buccinateur,7
bucco,20
bucco-genital,0
bucco-genitales,0
bucco-genitaux,0
buccogenitales,0
bucoliastes,7
bucolique,95
bucoliques,47
bucranes,14
bucephales,7
buddha,0
budget,534
budgets,128
budgetaire,7
budgetairement,7
budgetaires,20
budgetisation,0
budgetivores,7
bue,236
buen retiro,14
bues,34
buffalo,0
buffet,2014
buffets,122
buffle,196
buffles,223
buffleterie,14
buffleteries,61
bufflonne,7
bufo,0
bug,0
buggy,0
bugle,34
bugler,0
bugles,0
bugne,7
bugnes,7
bugs,0
building,142
buildings,182
buires,7
buis,723
buisson,1000
buisson-ardent,0
buissonnant,14
buissonnants,7
buissonne,7
buissonner,7
buissonneuse,7
buissonneuses,7
buissonneux,27
buissonniere,122
buissonnieres,34
buissons,1709
bulbe,101
bulbes,81
bulbeuse,0
bulbeux,7
bulbul,47
bulgare,121
bulgares,81
bulgaro,7
bulge,0
bull,41
bull-dog,61
bull-dogs,7
bull-finch,14
bull-terrier,0
bulla,14
bullaire,0
bulldog,14
bulldogs,7
bulldozer,189
bulldozers,74
bulle,662
buller,7
bulles,993
bulletin,541
bulletins,209
bulleux,14
bullez,0
bulls,20
bulot,0
bulots,7
bumper,14
buna,0
bungalow,1243
bungalows,41
bunker,68
bunkers,14
bunraku,7
bunsen,7
buprestes,7
buraliste,88
buralistes,7
bure,318
bureau,13007
bureaucrate,61
bureaucrates,101
bureaucratie,74
bureaucraties,7
bureaucratique,41
bureaucratiquement,7
bureaucratiques,7
bureaucratisees,7
bureautique,0
bureaux,2000
burent,399
burette,88
burettes,74
burg,20
burger,0
burgers,7
burgondes,7
burgraviat,7
burin,196
burina,7
buriner,7
burins,27
burine,74
burinee,14
burinees,7
burines,21
burkinabe,0
burlesque,223
burlesques,88
burlingue,88
burlingues,27
burne,7
burnes,142
burnous,176
burons,7
bursite,0
burundais,0
bus,1405
busard,47
busards,27
buse,209
buses,74
bush,0
bushi,20
bushido,0
bushman,7
business,223
businessman,27
businessmen,7
busque,196
busse,7
buste,2162
bustes,284
bustier,34
but,7439
buta,209
butadiene,0
butagaz,47
butai,27
butaient,41
butais,14
butait,229
butane,108
butant,135
bute,1283
butent,74
buter,601
butera,14
buterai,0
buterais,7
buterait,7
buteras,0
buterez,0
buterions,0
buteront,0
butes,115
buteur,0
butez,7
butin,520
butinait,20
butinant,20
butine,34
butinent,34
butiner,41
butines,14
butineur,0
butineuse,0
butineuses,7
butins,41
butinees,7
butoir,54
butoirs,27
butons,7
butor,88
butors,20
buts,851
butte,541
butter,14
buttes,243
butteur,0
buttoir,7
butterent,7
buterent,41
butee,291
butees,7
buvable,61
buvables,7
buvaient,709
buvais,311
buvait,2338
buvant,1148
buvard,446
buvarde,14
buvards,101
buvardes,7
buvette,291
buvettes,14
buveur,149
buveurs,291
buveuse,27
buvez,372
buviez,14
buvions,236
buvons,304
buee,1311
buees,41
by,68
by night,41
by-pass,0
bye,202
bye-bye,34
byronien,7
bytes,0
bytures,7
byzantin,81
byzantine,155
byzantines,68
byzantinisant,7
byzantinisme,34
byzantins,68
babord,95
bache,1062
bacher,0
baches,358
bachee,21
bachees,28
bacla,14
baclai,7
baclaient,7
baclais,7
baclait,20
baclant,27
bacle,142
bacler,68
baclera,7
baclerait,7
bacles,34
bacleurs,7
baclez,7
baclons,7
baclee,41
baclees,7
bafra,14
bafraient,7
bafrais,7
bafrait,20
bafrant,20
bafre,61
bafrements,7
bafrer,54
bafres,0
bafreur,7
bafreurs,0
bafrez,7
bafrerent,7
bailla,385
baillai,7
baillaient,74
baillais,34
baillante,34
baillantes,20
baillement,311
baillements,108
baillent,74
baillera,7
baillerez,0
baillon,189
baillonna,20
baillonnait,54
baillonnant,14
baillonne,108
baillonnent,7
baillonner,47
baillonnera,0
baillonnerait,0
baillonnez,0
baillonnons,0
baillonnee,14
baillonnes,7
baillons,7
baillames,7
baillerent,7
batard,1296
batarde,135
batardes,40
batardise,297
batardises,7
batards,291
bater,7
bati,791
batie,473
baties,203
batiment,1993
batiments,1689
batir,824
batira,7
batirai,7
batirais,0
batirait,14
batirent,14
batirions,0
batirons,0
batiront,0
batis,129
batissaient,20
batissais,27
batissait,95
batissant,61
batisse,757
batissent,14
batisses,216
batisseur,20
batisseurs,74
batisseuse,7
batissez,0
batissions,0
batissons,7
batit,81
batiere,7
baton,2122
batonnant,0
batonner,0
batonnet,128
batonnets,155
batonnier,135
batonnee,14
batons,919
bate,54
bates,7
begue,88
begues,28
be,114
bea,20
beaient,61
beait,101
beance,61
beant,351
beante,426
beantes,229
beants,101
bearnais,0
bearnaise,0
beate,236
beatement,142
beates,14
beatification,20
beatifications,7
beatifier,20
beatifique,14
beatifie,14
beatifiee,7
beatifies,14
beatitude,547
beatitudes,27
beats,54
bebe,3622
bebes,899
bebes-eprouvette,0
bebete,277
bebetes,14
becabunga,7
becane,392
becanes,88
becard,7
becarre,7
becasse,81
becasses,61
becassine,14
becassines,7
bechamel,41
becher,114
becot,20
becotait,7
becotant,14
becote,14
becotent,7
becoter,41
becoteur,7
becots,27
becotee,7
becotes,0
bedane,20
bedouin,34
bedouine,7
bedouines,34
bedouins,27
bede,0
bedephiles,0
bedes,0
bee,576
beent,14
beer,27
bees,20
begaie,101
begaiement,149
begaiements,74
begaient,7
begaiera,0
begaies,7
begaya,114
begayai,14
begayaient,7
begayais,27
begayait,176
begayant,136
begayante,14
begayantes,7
begayants,7
begaye,88
begayer,101
begayes,0
begayeur,14
begayez,7
begayees,7
begonias,114
begueule,61
begueulerie,7
begueules,28
beguin,216
beguinage,7
beguine,14
beguineuse,14
beguins,41
begum,27
beheme,0
behemoth,47
bejaune,20
belier,311
beliers,88
belinogramme,7
belouga,0
belitre,7
bemol,81
bemolise,7
bemols,20
benard,176
benarde,14
benards,28
benef,61
benefs,7
beni,426
benie,216
benies,47
benigne,169
benignement,7
benignes,81
benignite,20
benin,74
beninois,14
benins,20
benir,338
benira,20
benirai,0
benirais,14
benirait,7
beniras,0
benirez,0
benirons,7
beniront,0
benis,264
benissaient,27
benissais,20
benissait,128
benissant,47
benisse,95
benissent,20
benisseur,34
benisseurs,14
benisseuse,21
benissez,20
benissions,14
benissons,0
benit,296
benite,264
benites,27
benitier,176
benitiers,20
benits,20
benouze,20
benedicite,27
benedicites,7
benedictin,54
benedictine,67
benedictines,20
benedictins,28
benediction,743
benedictions,74
benefice,803
benefices,338
beneficia,27
beneficiaient,68
beneficiaire,101
beneficiaires,108
beneficiais,34
beneficiait,128
beneficiant,47
beneficie,237
beneficient,47
beneficier,324
beneficiera,14
beneficierai,0
beneficierais,0
beneficierait,14
beneficierez,7
beneficierons,0
beneficies,0
beneficiez,0
beneficions,7
beneficiat,7
beneficierent,7
benefique,284
benefiques,41
benevolat,7
benevole,183
benevolement,54
benevolence,7
benevoles,115
beotien,7
beotienne,7
beotiens,34
bequant,7
bequillant,7
bequillard,7
bequille,291
bequillent,7
bequilles,324
bequilleux,7
beret,1331
berets,176
beriberi,0
berullienne,7
beryl,20
beryllium,0
beryls,7
berezina,41
besiclard,7
besigue,0
betail,541
betaillere,14
betailleres,7
betails,0
betel,14
betoine,0
beton,1520
betonnage,14
betonnaient,0
betonner,0
betonneurs,7
betonneuse,20
betonneuses,27
betonniere,0
betonnieres,7
betonne,20
betonnee,21
betonnees,14
betonnes,21
betons,47
bevue,68
bevues,54
bezoard,0
beerent,14
beee,7
bechaient,14
bechait,41
bechant,14
beche,425
bechent,14
beches,20
becheur,82
becheurs,27
becheuse,68
becheuses,41
belaient,20
belait,20
belant,48
belantes,27
belants,7
bele,41
belement,54
belements,68
belent,14
beler,27
beta,128
betas,14
betasse,0
betasses,7
betatron,0
bete,9649
betement,1128
betes,6277
betifia,7
betifiaient,14
betifiais,7
betifiait,20
betifiant,20
betifie,21
betifier,14
betise,1473
betises,1365
betisier,0
bome,47
buchais,0
buchant,7
buche,521
buchent,0
bucher,736
bucheron,412
bucheronne,7
bucheronner,14
bucherons,426
buchers,250
buches,803
buchette,14
buchettes,47
bucheur,27
bucheurs,20
bucheuse,14
bucheuses,7
buchez,0
bumes,189
c,1121
c'est-a-dire,5203
cab,20
cabale,41
cabales,47
cabaliste,20
cabalistes,14
cabalistique,14
cabalistiques,54
caballero,20
caban,128
cabana,0
cabane,2568
cabanes,378
cabanettes,7
cabanon,169
cabanons,41
cabans,20
cabaret,493
cabaretier,54
cabaretiers,7
cabaretiere,14
cabarets,176
cabas,568
caberlot,7
cabernet,7
cabestan,34
cabiais,0
cabillaud,27
cabillots,7
cabine,2986
cabiner,7
cabines,520
cabinet,2980
cabinets,669
cabochard,27
cabocharde,7
cabochards,14
caboche,122
caboches,27
cabochon,68
cabochons,68
cabossa,7
cabossages,7
cabossait,7
cabosse,176
cabosser,27
cabosses,41
cabossee,135
cabossees,54
cabot,68
cabotage,20
cabotaient,7
cabotait,14
cabote,14
caboter,7
caboteur,101
cabotin,54
cabotinage,47
cabotine,28
cabotines,7
cabotins,27
cabots,81
caboulot,47
caboulots,20
cabra,95
cabrade,7
cabrage,0
cabraient,34
cabrais,7
cabrait,61
cabrant,27
cabre,196
cabrent,14
cabrer,108
cabrera,0
cabrerait,7
cabrette,20
cabri,41
cabriolaient,14
cabriolait,7
cabriolant,7
cabriole,34
cabrioler,7
cabrioles,95
cabriolet,291
cabriolets,47
cabris,68
cabrerent,7
cabree,34
cabrees,27
cabres,41
cabs,0
cabus,7
cabeche,47
cabeches,7
cabecous,7
caca,352
cacahouete,0
cacahouetes,0
cacahuete,74
cacahuetes,284
cacao,142
cacaos,0
cacaotier,0
cacaotes,7
cacaoyer,0
cacarda,7
cacardait,7
cacarde,7
cacas,47
cacatois,7
cacatoes,34
cacha,682
cachai,101
cachaient,966
cachais,202
cachait,2189
cachalot,88
cachalots,7
cachant,811
cache,5628
cache-brassiere,7
cache-cache,270
cache-coeur,14
cache-col,135
cache-corset,14
cache-nez,209
cache-pot,41
cache-pots,41
cache-poussiere,20
cache-sexe,27
cache-tampon,20
cachectique,14
cachectiques,7
cachemire,264
cachemires,20
cachemiris,0
cachent,500
cacher,4845
cachera,27
cacherai,101
cacheraient,0
cacherais,27
cacherait,61
cacheras,20
cacherez,7
cacheriez,0
cacherons,14
cacheront,7
caches,1263
cachet,493
cacheta,27
cachetais,7
cachetait,20
cacheter,34
cacheton,14
cachetonnais,7
cachetonnait,7
cachetonne,0
cachetons,7
cachets,527
cachette,1473
cachettes,243
cachete,74
cachetee,41
cachetees,20
cachetes,20
cachexie,7
cachez,135
cachiez,0
cachions,74
cachons,81
cachot,595
cachots,114
cachotterie,20
cachotteries,34
cachottier,54
cachottiers,0
cachottiere,28
cachottieres,7
cachou,68
cachous,41
cachat,61
cachere,0
cacherent,61
cachee,1581
cachees,676
cacique,14
caciques,7
cacochyme,47
cacochymes,27
cacodylate,7
cacographes,7
cacophonie,122
cacophonies,14
cacophonique,27
cacophoniques,7
cactus,229
cactees,47
cadastral,114
cadastrale,7
cadastraux,41
cadastre,345
cadastres,14
cadastree,14
cadavre,3229
cadavres,2176
cadavereuse,14
cadavereux,7
cadaverique,68
cadaveriques,27
cadaverise,7
cadaverises,7
caddie,128
caddies,114
caddy,149
cade,0
cadeau,3277
cadeaux,1804
cadenas,243
cadenassaient,7
cadenassait,14
cadenassant,7
cadenasse,48
cadenasser,20
cadenassez,0
cadenassee,68
cadenassees,27
cadence,1460
cadencer,14
cadences,168
cadencee,48
cadencees,7
cadet,581
cadets,196
cadette,398
cadettes,28
cadi,229
cadmium,7
cadmie,20
cadogan,0
cador,142
cadors,54
cadrage,34
cadrages,14
cadrais,7
cadrait,68
cadran,655
cadrans,114
cadrant,0
cadratin,7
cadratins,7
cadre,3074
cadrent,14
cadrer,34
cadres,1304
cadreur,7
cadreurs,7
cadrez,0
cadree,27
caduc,74
caducite,7
caducs,27
caducee,14
caducees,7
caduque,47
caduques,54
cadenes,101
caecum,0
caesium,0
caf,0
cafard,831
cafardage,0
cafarde,7
cafarder,27
cafarderait,7
cafardeur,0
cafardeuse,0
cafardeux,34
cafards,210
cafetais,7
cafetan,0
cafetans,7
cafeter,0
cafeteria,242
cafeterias,21
cafeteur,0
cafetier,277
cafetiers,20
cafetiere,554
cafetieres,34
cafeton,14
cafete,0
cafouilla,14
cafouillage,41
cafouillages,14
cafouillait,7
cafouillant,7
cafouille,0
cafouillent,7
cafouiller,7
cafouilles,0
cafouilleuse,14
cafouilleux,14
cafouillis,14
cafre,0
caftage,7
caftaient,7
caftait,0
caftan,189
caftans,74
cafte,34
cafter,54
cafterai,0
cafterait,14
cafteras,7
caftes,7
cafteur,14
cafteurs,14
cafteuse,20
cafe,17040
cafe-concert,34
cafe-creme,109
cafe-hotel,7
cafe-restaurant,41
cafe-tabac,122
cafe-theatre,27
cafeier,0
cafeiers,7
cafeine,14
cafes,2236
cafes-concerts,14
cagade,54
cagades,14
cage,3486
cageot,311
cageots,426
cages,696
cagette,7
cagettes,47
cagibi,507
cagibis,27
cagna,169
cagnard,20
cagnards,7
cagnas,95
cagne,7
cagneuse,7
cagneuses,14
cagneux,81
cagnotte,101
cagot,28
cagote,7
cagotes,7
cagots,20
cagou,0
cagoulard,14
cagoulards,41
cagoule,142
cagoules,54
caguait,20
cague,27
caguer,41
cahier,2007
cahiers,1149
cahin-caha,108
cahors,14
cahot,142
cahota,14
cahotait,34
cahotant,183
cahotante,68
cahote,122
cahotement,27
cahotent,14
cahoter,41
cahoteuse,7
cahoteuses,7
cahoteux,61
cahotons,7
cahots,297
cahoterent,7
cahotee,7
cahotees,14
cahotes,54
cahute,101
cahutes,68
cailla,7
caillaient,7
caillais,7
caillait,47
caillant,7
caillasse,135
caillasser,0
caillasses,135
caille,635
caillebotis,20
caillent,7
cailler,68
caillera,0
caillerait,0
caillerez,0
cailles,162
caillette,0
caillot,182
caillots,101
caillou,1122
cailloutage,7
caillouteuse,142
caillouteuses,34
caillouteux,135
cailloutis,54
cailloute,0
cailloux,2736
caillee,7
caillees,7
cairn,7
cairns,0
cairote,14
cairotes,7
caisse,5101
caisses,1838
caissette,61
caissettes,54
caissier,196
caissiers,20
caissiere,419
caissieres,74
caisson,81
caissons,223
cajola,41
cajolaient,47
cajolait,20
cajolant,27
cajole,54
cajolent,7
cajoler,114
cajolera,7
cajolerai,0
cajolerait,7
cajolerie,20
cajoleries,61
cajoleur,48
cajoleurs,7
cajoleuse,21
cajolerent,14
cajolee,7
cajoles,0
cajou,14
cajous,0
cajun,0
cajuns,0
cake,169
cake-walk,0
cakes,27
cal,34
cala,216
calabrais,34
calabraises,7
calade,20
calai,14
calaient,14
calais,14
calaisiens,7
calaison,0
calait,47
calamar,14
calamars,34
calame,20
calames,7
calamine,0
calamines,20
calamistre,21
calamistree,14
calamistres,14
calamita,0
calamitait,7
calamiteuse,34
calamiteuses,7
calamiteux,41
calamite,162
calamites,142
calanchaient,7
calanchais,7
calanche,14
calancher,14
calandre,75
calanque,14
calanques,27
calant,68
calao,0
calbar,20
calbars,14
calbombe,47
calbombes,7
calcaire,176
calcaires,88
calce,7
calcer,20
calcerais,7
calcif,54
calcification,14
calcifie,0
calcifiee,0
calcifs,20
calcinaient,0
calcinait,7
calcinant,14
calcination,20
calcine,109
calciner,14
calcinee,109
calcinees,161
calcines,122
calcite,0
calcium,74
calcul,1155
calcula,176
calculables,7
calculai,34
calculaient,20
calculais,34
calculait,149
calculant,135
calculateur,61
calculateurs,21
calculatrice,48
calculatrices,14
calcule,784
calculent,7
calculer,561
calculera,7
calculerai,0
calculerait,7
calcules,88
calculette,14
calculettes,7
calculeuse,0
calculez,14
calculiez,7
calculons,0
calculs,831
calculerent,27
calculee,223
calculees,68
calcemie,0
caldarium,7
caldeira,0
cale,1223
cale-pied,7
cale-pieds,27
calebar,0
calebasse,95
calebasses,74
calebassier,7
calebombe,7
calecif,14
calembour,74
calembours,149
calembredaine,14
calembredaines,41
calenche,7
calendaire,0
calendes,61
calendo,7
calendos,88
calendre,0
calendrier,1284
calendriers,169
calendula,0
calent,7
calepin,311
calepins,61
caler,250
calerai,0
calerait,7
caleras,14
cales,224
calez,236
calecon,486
caleconnade,7
calecons,182
calf,7
calfat,7
calfatage,7
calfatait,7
calfatant,7
calfate,14
calfater,7
calfats,20
calfatee,7
calfates,7
calfeutra,7
calfeutrage,0
calfeutrai,7
calfeutraient,34
calfeutrais,7
calfeutrait,20
calfeutrant,7
calfeutre,95
calfeutrer,41
calfeutres,34
calfeutree,74
calfeutrees,27
calibrage,7
calibrages,0
calibration,0
calibre,528
calibrer,20
calibres,121
calibrez,0
calibree,7
calibrees,0
calice,264
calices,34
calicot,128
calicots,81
califat,14
calife,196
califes,7
californie,7
californien,61
californienne,47
californiennes,0
californiens,14
californium,0
califourchon,419
calisson,0
calissons,7
call girl,0
call girls,0
call-girl,14
call-girls,0
calla,7
calle,122
caller,14
calles,7
calleuse,20
calleuses,122
calleux,27
calligrammes,7
calligraphe,41
calligraphiais,7
calligraphiait,7
calligraphiant,20
calligraphie,197
calligraphient,7
calligraphier,14
calligraphies,61
calligraphiez,0
calligraphique,0
calligraphiquement,7
calligraphiques,7
calligraphiee,34
calligraphiees,7
callipyge,7
callosite,0
callosites,20
calma,297
calmai,34
calmaient,47
calmais,20
calmait,338
calmant,129
calmante,54
calmants,115
calmar,27
calmars,34
calmas,0
calme,13176
calmement,1243
calment,54
calmer,1466
calmera,61
calmerai,0
calmeraient,14
calmerais,7
calmerait,20
calmeras,0
calmerez,0
calmerons,7
calmeront,14
calmes,960
calmez,155
calmi,14
calmiez,0
calmir,7
calmons,34
calmos,88
calmat,14
calmerent,74
calmee,345
calmees,27
calo,0
calomel,20
calomniant,0
calomniateur,7
calomniateurs,14
calomniatrice,7
calomnie,216
calomnient,20
calomnier,34
calomnies,250
calomnieuse,20
calomnieuses,0
calomnieux,14
calomniez,0
calomniee,27
caloporteur,0
calorie,0
calories,95
calorifique,0
calorifuges,7
calorifere,61
caloriferes,27
calorique,7
calot,419
calotin,7
calotins,7
calots,162
calottais,7
calotte,406
calottes,109
calottees,7
calquaient,7
calquait,27
calquant,7
calque,75
calquer,20
calquera,7
calques,20
calquee,20
calquees,14
cals,34
calte,27
caltent,14
calter,54
caltez,47
caltons,7
caltes,14
calumet,20
calumets,7
calus,7
calva,223
calvados,135
calvaire,770
calvaires,54
calvas,14
calville,7
calvilles,7
calvinisme,7
calviniste,34
calvinistes,20
calvitie,277
calvities,7
calypso,20
caleche,324
caleches,47
calerent,14
caledonien,7
caledonienne,7
caledoniens,14
calee,169
calees,34
caleidoscope,0
cama,14
camail,54
camails,7
camarade,3885
camaraderie,324
camaraderies,34
camarades,6014
camard,27
camarde,34
camards,7
camarero,7
camareros,7
camarguais,14
camarguaises,7
camarilla,7
camarin,14
camarins,20
camarluche,7
camaro,0
camaieu,34
camaieux,14
camber,0
cambiste,0
cambodgien,7
cambodgienne,21
cambodgiennes,27
cambodgiens,7
cambouis,459
cambra,34
cambrait,41
cambrant,27
cambre,149
cambrement,14
cambrent,14
cambrer,20
cambrera,7
cambres,156
cambrez,0
cambrienne,0
cambriolage,202
cambriolages,74
cambriolaient,7
cambriolais,7
cambriolant,0
cambriole,41
cambriolent,14
cambrioler,27
cambrioles,0
cambrioleur,108
cambrioleurs,128
cambrioleuse,0
cambriolez,0
cambrioliez,0
cambriolons,0
cambriolee,7
cambriolees,14
cambrousse,189
cambrousses,7
cambrure,95
cambrures,7
cambree,155
cambrees,28
cambuse,243
cambuses,7
cambusier,0
cambute,27
came,520
camellia,0
camelot,128
camelote,446
camelotes,34
camelots,122
camembert,318
camemberts,68
cament,7
camer,0
camera,479
cameraman,41
cameramen,34
cameras,210
camerounais,54
camerounaise,0
cames,48
camez,0
camion,3027
camion-benne,0
camion-citerne,34
camion-grue,14
camionnage,0
camionnette,1554
camionnettes,243
camionneur,162
camionneurs,74
camionnee,7
camions,2047
camions-bennes,14
camions-citernes,14
camisards,7
camisole,135
camisoles,34
camomille,54
camomilles,14
camorra,7
camoufla,14
camouflage,182
camouflages,34
camouflaient,7
camouflais,7
camouflait,68
camouflant,14
camoufle,175
camouflent,27
camoufler,223
camouflerait,7
camouflet,41
camouflets,20
camouflez,7
camouflee,149
camouflees,54
camoufles,114
camp,7561
campa,68
campagnard,202
campagnarde,284
campagnardes,108
campagnards,122
campagne,9473
campagnes,1250
campagnol,27
campagnols,14
campaient,95
campais,7
campait,176
campanaire,7
campanelles,7
campanile,142
campaniles,68
campant,41
campanule,0
campanules,47
campe,359
campement,534
campements,114
campent,54
camper,392
campera,0
camperai,0
camperait,14
camperons,14
campes,48
campeur,47
campeurs,372
campeuse,0
campeuses,7
campez,0
camphre,74
camphrier,14
camphree,14
camphrees,7
camping,297
camping-car,0
camping-cars,0
camping-gaz,47
campings,27
campions,20
campo,149
campons,14
campos,0
camps,2162
campus,162
campames,7
camperent,0
campee,88
campees,14
campeche,14
camus,61
camuse,7
camee,95
camees,14
camelia,27
camelias,196
camelide,7
camelides,7
cameleon,68
cameleons,14
camera-espion,0
cameramans,0
cameriste,81
cameristes,20
camescope,0
camescopes,0
cana,7
canada,54
canadair,0
canadairs,0
canadian river,7
canadien,297
canadienne,561
canadiennes,82
canadiens,128
canado,0
